z,H_z_km_s_Mpc,E_z,q_z
4.03,403.050289039692,5.996166042424529,0.4705357778146595
4.04,404.22923972198186,6.01370525338424,0.4707131079483542
4.05,405.40943375533084,6.031262961637222,0.4708890892468047
4.0600000000000005,406.5908695825056,6.048839144016567,0.47106373445460137
4.07,407.7735456530737,6.06643377745654,0.47123705617788914
4.08,408.95746042335344,6.0840468389918385,0.4714090668806581
4.09,410.14261235636235,6.101678305756826,0.47157977888761526
4.1,411.3289999217673,6.119328154984785,0.47174920438939116
4.11,412.51662159583515,6.136996364007188,0.4719173554381939
4.12,413.70547586138235,6.1546829102529435,0.47208424395561455
4.13,414.895561207728,6.172387771247701,0.4722498817314602
4.14,416.08687613064507,6.190110924613125,0.4724142804237179
4.15,417.279419132312,6.207852348066172,0.47257745156347264
4.16,418.4731887212661,6.225612019418401,0.47273940655545643
4.17,419.66818341235717,6.243389916575279,0.4729001566779971
4.18,420.8644017267006,6.26118601753549,0.4730597130870626
