ell,TT_total_muK2,EE_total_muK2,BB_total_muK2,TE_total_muK2,TT_unlensed_scalar_muK2,EE_unlensed_scalar_muK2,TE_unlensed_scalar_muK2,cl_phiphi,cl_phit_muK,cl_phie_muK
392,0.08192016016094934,0.0009787688276521476,1.2709686999307247e-06,0.0012318630513321483,0.08139289307807475,0.0009844378191426735,0.0012470696219472736,5.0654528085880655e-18,2.465038521674374e-12,1.258560547167238e-13
393,0.08104009029222715,0.0009754545502915639,1.2673780170611324e-06,0.0011401408781222173,0.08050988060346466,0.000981151545433485,0.001154257226688278,4.9949271384368715e-18,2.417015901832076e-12,1.2528341418211237e-13
394,0.0801862406290653,0.0009719955267019358,1.2637972113491144e-06,0.0010492719606799029,0.07965332487917345,0.0009777178503308742,0.0010622954514654102,4.9255275576464345e-18,2.369645280718739e-12,1.2475453727086993e-13
395,0.07935829969670853,0.0009683906926167077,1.2602294733869112e-06,0.000959281398918554,0.07882291356458129,0.0009741356153555165,0.0009712099318533301,4.857231740468035e-18,2.3229080960194085e-12,1.242700499376033e-13
396,0.07855596032760863,0.0009646479201043841,1.2566781124307376e-06,0.0008701874750361424,0.07801833859364071,0.0009704126623343858,0.0008810194873524476,4.7900190114181845e-18,2.2767867836055507e-12,1.2383057839996083e-13
397,0.07777862419875714,0.000960763115353147,1.253146532239854e-06,0.0007820106839937522,0.07723900071505624,0.0009665448514747068,0.0007917451511608157,4.7238719346636345e-18,2.2312644477033295e-12,1.2343673473111792e-13
398,0.07702629089996008,0.000956741091001566,1.2496382060698433e-06,0.0006947689737982854,0.07648489856283804,0.0009625369539593298,0.0007034054097421129,4.658769479791283e-18,2.186324046141212e-12,1.23089073602728e-13
399,0.07629837329315091,0.0009525807215584002,1.2461566510129291e-06,0.000608481316554652,0.07575544401731721,0.0009583878076042842,0.0006160197731591035,4.5946927335685466e-18,2.1419494523201195e-12,1.2278815180925717e-13
400,0.07559458509322312,0.0009482896397218495,1.2427054018973151e-06,0.0005231654698809877,0.07505034978710032,0.0009541050133868407,0.0005296065357703049,4.531623700520526e-18,2.0981246462766466e-12,1.225344850164623e-13
401,0.07491463976226019,0.0009438637305908371,1.2392879849609637e-06,0.0004388394736532232,0.07436932830384349,0.0009496844298348584,0.0004441842722604151,4.469543192785424e-18,2.0548359675265224e-12,1.2232783440476223e-13
402,0.07425795003701645,0.0009393075283175618,1.2359078915057122e-06,0.0003555251599699463,0.07371179124970603,0.0009451305698250689,0.0003597753468996596,4.408435277768163e-18,2.0120825796660385e-12,1.22165337914916e-13
403,0.07362422110867547,0.0009346254623579419,1.2325685517547818e-06,0.00027324369668901946,0.07307744273652342,0.0009404478469455906,0.0002764014563877158,4.348281757019717e-18,1.9698647958837697e-12,1.2204344757990131e-13
404,0.07301316231664172,0.0009298161741414996,1.2292733091157122e-06,0.0001920175784210802,0.07246599099847187,0.0009356348922431528,0.00019408562017145654,4.289066350983336e-18,1.9281835307435524e-12,1.2195875364066752e-13
405,0.07242391938165262,0.0009248811744646591,1.226025395066949e-06,0.00011186707220681346,0.07187658062353461,0.0009306932116582045,0.00011284862546742594,4.230772578438276e-18,1.8870393330282495e-12,1.2190792420325323e-13
406,0.07185621811861674,0.0009198275975809385,1.2228279048587273e-06,3.2809422836772896e-05,0.07130893626420164,0.000925629940120861,3.270823195170533e-05,4.173383784512461e-18,1.846432194948685e-12,1.2188768861386834e-13
407,0.07130978818086325,0.0009146540094819174,1.2196837742359922e-06,-4.513095625245488e-05,0.07076278637911952,0.0009204436498013465,-4.6310637945327344e-05,4.116884143981292e-18,1.8063626761024713e-12,1.218949076902277e-13
408,0.07078408330548935,0.0009093590073958737,1.2165957573646285e-06,-0.0001219358054540312,0.07023758347541288,0.0009151329495418729,-0.0001241892220841156,4.0612576569630694e-18,1.76683120581528e-12,1.2192652818226873e-13
409,0.07027828807968498,0.000903952352495911,1.2135664061372911e-06,-0.00019758730451350446,0.0697325108715956,0.0009097076174621255,-0.00020090920467255395,4.006491026500816e-18,1.7278378820302939e-12,1.219795662719841e-13
410,0.06979270945317906,0.0008984325401386881,1.2105980510324601e-06,-0.00027206529361177155,0.06924787420625801,0.0009041661710601104,-0.0002764499378445692,3.95256786464554e-18,1.6893824981542933e-12,1.2205110555998864e-13
411,0.0693259932553427,0.0008928008539109721,1.2076927836696222e-06,-0.00034536111339078946,0.06878231795111017,0.0008985099210864964,-0.00035080228214034445,3.89947353638237e-18,1.6514649611630311e-12,1.2213832407927438e-13
412,0.06887845597921342,0.0008870612983759737,1.2048524412104166e-06,-0.0004174553843577773,0.06833615719069312,0.0008927429040856305,-0.00042394638632149847,3.84719414480411e-18,1.6140852719730314e-12,1.222384924387508e-13
413,0.06844958782240915,0.0008812150738294637,1.202078592720838e-06,-0.0004883401042759277,0.06790888065877596,0.0008868663569146929,-0.0004958737851271453,3.795714693414872e-18,1.5772427573194266e-12,1.22348913907653e-13
414,0.06803888754363374,0.0008752660767353907,1.1993725276130578e-06,-0.0005579993596792574,0.06749998559019185,0.0008808842169124713,-0.0005665681111067182,3.745022725689076e-18,1.5409374192971156e-12,1.224670242292774e-13
415,0.06764559196956012,0.0008692181314342783,1.196735246246887e-06,-0.0006264230341787418,0.06710870722295091,0.0008748003533130097,-0.0006360188031953279,3.695104662586081e-18,1.5051689581787983e-12,1.2259031732969175e-13
416,0.0672700276210496,0.0008630696105207346,1.1941674527753075e-06,-0.0006936012897658573,0.06673537041964202,0.0008686131873027142,-0.0007042155882367839,3.645945022000313e-18,1.469936273674065e-12,1.227162997994736e-13
417,0.06691117481931683,0.0008568269535170791,1.191669550283757e-06,-0.0007595165279047234,0.06637895376878579,0.0008623292103503673,-0.0007711404422448698,3.597533385707855e-18,1.4352390850764657e-12,1.22842620229619e-13
418,0.06656909819986258,0.0008504911502783515,1.1892416382583785e-06,-0.0008241622299144434,0.0660395200940138,0.0008559494672479649,-0.0008367864309042658,3.549854813347578e-18,1.4010761664275621e-12,1.2296692187970163e-13
419,0.0662430644667189,0.0008440631747516741,1.1868835124112128e-06,-0.0008875241293959167,0.06571633420367129,0.0008494749894881991,-0.0009011388820655971,3.502899291561778e-18,1.3674475618552818e-12,1.230870307772247e-13
420,0.06593314511503076,0.0008375439855705774,1.1845946668471524e-06,-0.0009495935948773352,0.06540946560891825,0.000842906795462181,-0.0009641887684094237,3.456651990628662e-18,1.3343517345413998e-12,1.2320070593345943e-13
421,0.06563862118534529,0.0008309397808707102,1.1823742985680784e-06,-0.0010103596164125965,0.06511819327374953,0.0008362511448669705,-0.0010259246940144118,3.411101277955629e-18,1.3017879112639709e-12,1.233058422598157e-13
422,0.0653590478230059,0.0008242488012578942,1.1802213142603413e-06,-0.001069808862665621,0.06484207017037903,0.0008295063412571093,-0.0010863329513640808,3.366236924592733e-18,1.269755383895585e-12,1.2340041076927842e-13
423,0.06509450813499104,0.0008174719265839343,1.178134339321553e-06,-0.0011279335438785952,0.06458117713237276,0.0008226733283989103,-0.0011454053841919375,3.322046081212455e-18,1.238252611164251e-12,1.2348236914716756e-13
424,0.06484430576986967,0.0008106152045409054,1.176111729041847e-06,-0.0011847261027311663,0.06433481543124513,0.0008157582184416151,-0.0012031340781741898,3.2785173471685167e-18,1.2072787482806885e-12,1.235498068542025e-13
425,0.06460801438957654,0.0008036794178731348,1.1741515818545598e-06,-0.0012401792097693667,0.06410255624526132,0.0008087618587080684,-0.0012595113561513392,3.2356399195537295e-18,1.1768324385489764e-12,1.236008264860653e-13
426,0.06438547142778707,0.0007966679050313702,1.1722517545378467e-06,-0.001294296022449685,0.06388423441526073,0.0008016876519328211,-0.001314540036926942,3.193402805939163e-18,1.1469125513106167e-12,1.2363361574850206e-13
427,0.06417575042634396,0.0007895865007815706,1.170409879253499e-06,-0.0013470720638620278,0.06367892077898607,0.0007945414964635241,-0.0013682153137104544,3.1517940975248294e-18,1.117517484778606e-12,1.2364637273022595e-13
428,0.0639792124433471,0.0007824383941079568,1.1686233822761779e-06,-0.0013985055683846676,0.06348697357755805,0.0007873266437685969,-0.001420535099460743,3.110805467117869e-18,1.0886462547421203e-12,1.2363742209589246e-13
429,0.06379469304895115,0.0007752241895089382,1.1668895042586437e-06,-0.001448597419294426,0.06330722545016354,0.0007800437593530684,-0.0014714999641572443,3.070424296623288e-18,1.0602970256489304e-12,1.2360505226527723e-13
430,0.06362205609455134,0.0007679470038279158,1.1652053218753452e-06,-0.0014973410140648531,0.0631395372026573,0.0007726960192277722,-0.0015211029997355197,3.0306407927947192e-18,1.0324684400817584e-12,1.235476610617617e-13
431,0.06346116733760257,0.0007606149151594926,1.163567770659544e-06,-0.0015447399850480195,0.0629837714323381,0.0007652915584754588,-0.001569347540387001,2.9914463965859985e-18,1.0051590763122934e-12,1.2346369573410008e-13
432,0.06331139538009567,0.0007532258772615904,1.161973668854275e-06,-0.0015907929930327497,0.06283929346693226,0.000757828385347216,-0.0016162319557201101,2.9528302075218687e-18,9.78367334543839e-13,1.23351637094943e-13
433,0.06317286497701,0.0007457828543602214,1.1604197420799086e-06,-0.0016354938416887808,0.06270622467411083,0.0007503095157786435,-0.0016617497647967276,2.9147825992192193e-18,9.520913418234752e-13,1.232099837835158e-13
434,0.06304470914323564,0.0007382912342453597,1.1589026486216664e-06,-0.0016788464231896596,0.06258369457003359,0.0007427403862267218,-0.0017059045813414108,2.8772948055856003e-18,9.263297547154594e-13,1.2303735366251332e-13
435,0.06292706061894943,0.0007307489290061899,1.1574190051263283e-06,-0.0017208448004676041,0.06247183228690105,0.0007351189541779193,-0.0017486901955812372,2.840355840012897e-18,9.01080507294995e-13,1.2283232167522896e-13
436,0.06281955929282101,0.0007231612437065676,1.1559654125095207e-06,-0.0017614905796007926,0.06237027399888211,0.0007274505666303939,-0.0017901079462213994,2.80395863331882e-18,8.763420479789234e-13,1.2259357970998237e-13
437,0.06272185113320315,0.0007155285157160616,1.1545384818549155e-06,-0.0018007829846624968,0.06227866185655847,0.000719735599267411,-0.001830156794890631,2.768093223695999e-18,8.521123562935606e-13,1.2231980408064467e-13
438,0.06263358808606773,0.0007078559369431304,1.1531348601017842e-06,-0.001838721339477248,0.06219664388863045,0.0007119792785699946,-0.0018688358075062423,2.732750837111121e-18,8.283897893178451e-13,1.2200977111564615e-13
439,0.06255466960653212,0.0007001437783398025,1.1517512553138946e-06,-0.0018753050657322131,0.06212411553770707,0.0007041819062393671,-0.0019061441520114377,2.6979228597375043e-18,8.051723572601765e-13,1.216622542479483e-13
440,0.06248451547063315,0.0006923947171738882,1.1503844613223177e-06,-0.0019105408972073762,0.06206049247681189,0.0006963461864260562,-0.0019420883122528818,2.6636011508229806e-18,7.824583243639939e-13,1.2127611008557035e-13
441,0.06242279497967784,0.0006846137826473746,1.1490313815511867e-06,-0.0019444307422650713,0.06200543981890503,0.0006884771713448819,-0.0019766699501432504,2.6297773953338502e-18,7.60245447614454e-13,1.2085016188785273e-13
442,0.06236894464952608,0.0006768011515681173,1.1476890518263874e-06,-0.0019769789433442438,0.06195838981174299,0.0006805750569831499,-0.0020098931648581207,2.596443121218538e-18,7.385319212245108e-13,1.2038334294514662e-13
443,0.06232288536341937,0.0006689617488678017,1.1463546619946042e-06,-0.002008185103362043,0.06191925899665502,0.0006726447836949269,-0.0020417573189735467,2.5635903243213955e-18,7.173155462298617e-13,1.1987456613233032e-13
444,0.06228406663276863,0.0006610980540459151,1.1450255761710675e-06,-0.002038056003309064,0.06188749247560961,0.0006646888427607015,-0.0020722689558340954,2.531211145279431e-18,6.96594361546304e-13,1.1932282346517817e-13
445,0.06225218267199743,0.0006532101554295672,1.1436993514604922e-06,-0.002066596034795553,0.06186277999262607,0.0006567073308015024,-0.0021014322319118047,2.4992981632456324e-18,6.763664473341424e-13,1.1872715606569515e-13
446,0.062226932859084774,0.0006453051679168877,1.1423737550015198e-06,-0.0020938095940903857,0.06184481640113182,0.00064870736771412,-0.0021292513107006843,2.4678437886702685e-18,6.566295250509037e-13,1.180865827345095e-13
447,0.06220802164548646,0.0006373830917593362,1.141046779196793e-06,-0.0021197104044555003,0.06183330158089896,0.0006406889556813533,-0.0021557396849518997,2.436839701063083e-18,6.373813841989006e-13,1.1740017038583913e-13
448,0.06219562253136387,0.0006294485717152178,1.1397166550126399e-06,-0.002144305065765262,0.061828404420441685,0.000632656738587865,-0.0021809037262411524,2.40628032754148e-18,6.186200917084527e-13,1.1666707449772585e-13
449,0.062189212661859825,0.000621503863583372,1.138381863241479e-06,-0.0021676024514521923,0.061829597420567026,0.0006246129688485938,-0.0022047520819113574,2.376156755830991e-18,6.003432358192566e-13,1.1588639883931812e-13
450,0.06218850814951032,0.0006135488864466518,1.137041143641611e-06,-0.0021896136573715105,0.061836592024118606,0.0006165575599770514,-0.0022272956239842824,2.3464622371734022e-18,5.825486844802118e-13,1.1505733418349753e-13
451,0.06219345159771942,0.0006055905194535085,1.1356935018823782e-06,-0.002210347128275549,0.061849326146792644,0.000608497383719249,-0.0022485425757329874,2.3171909673704446e-18,5.65232814765999e-13,1.1417962929459576e-13
452,0.06220395756633424,0.0005976290315927018,1.1343382142434983e-06,-0.0022298079857518264,0.061867709650014265,0.0006004327002054702,-0.0022684978397691916,2.2883353414597677e-18,5.483861461218442e-13,1.1325513245957684e-13
453,0.06221925387003172,0.0005896693139701877,1.1329748300347e-06,-0.0022480033653489075,0.06189096564653859,0.0005923683906258998,-0.002287168335369569,2.259888728053966e-18,5.319978021409877e-13,1.1228614608458803e-13
454,0.06223925948980414,0.0005817139133090014,1.1316031717216798e-06,-0.002264938093577427,0.06191900841901652,0.0005843069911476942,-0.0023045586757277636,2.2318446127269343e-18,5.160573731322064e-13,1.1127497334766073e-13
455,0.06226344470780149,0.000573765332024288,1.1302233327584072e-06,-0.0022806192366182252,0.061951303561738176,0.0005762509934222208,-0.0023206757169630383,2.2041971189624105e-18,5.005545174236426e-13,1.1022383832187595e-13
456,0.06229151283909179,0.00056582602851032,1.1288356731515183e-06,-0.0022950515710378375,0.06198754971907186,0.000568202845315744,-0.0023355240291842937,2.1769386482133127e-18,4.854789187293164e-13,1.091348752857155e-13
457,0.062323172195223826,0.0005578984174069834,1.1274408127957201e-06,-0.0023082420925047776,0.06202745055544135,0.0005601649516273434,-0.002349110405600977,2.1500645836019833e-18,4.708208678749158e-13,1.0801026011964493e-13
458,0.062357913976404146,0.000549987090059883,1.1260396226377504e-06,-0.002320193305852501,0.062070492653615,0.000552141895004431,-0.0023614371530243728,2.123568071760437e-18,4.565704931103568e-13,1.0685204159687247e-13
459,0.06239523806866323,0.0005420943453784171,1.12463321374902e-06,-0.002330918795386275,0.06211617131764524,0.0005441359672563699,-0.002372517662653735,2.0974431502242805e-18,4.42718228570243e-13,1.0566224691582405e-13
460,0.062435533284398305,0.0005342224396113455,1.123222924393646e-06,-0.0023404319788725525,0.06216487081881335,0.0005361494195818314,-0.0023823651645826648,2.0716839605643007e-18,4.292546917458201e-13,1.0444285649582086e-13
461,0.06247786672428382,0.0005263735865664387,1.1218103052095058e-06,-0.0023487220033909743,0.06221565376254071,0.000528184463232603,-0.0023909686242023086,2.0462849892709263e-18,4.161707294288523e-13,1.03195817206876e-13
462,0.0625228488467291,0.000518554321775127,1.1203971026173515e-06,-0.002355865548189487,0.06226912616242028,0.0005202476341109048,-0.002398404545637956,2.0212400913037278e-18,4.0345721496386134e-13,1.0192299411803369e-13
463,0.06256955869347731,0.0005107667183957543,1.1189852406074588e-06,-0.002361829407422472,0.06232436266994027,0.0005123410090900384,-0.0024046395550947255,1.9965444283816703e-18,3.9110543910359133e-13,1.0062626936098224e-13
464,0.0626186052746024,0.0005030128085485626,1.1175768010459595e-06,-0.0023666459032423543,0.06238196796313802,0.0005044666277477901,-0.0024097058145782987,1.9721920531449994e-18,3.7910657470510227e-13,9.930740937485315e-14
465,0.06266907930314997,0.0004952967374873158,1.116174002670744e-06,-0.0023703253243319436,0.06244102848441637,0.0004966286469139315,-0.002413613461073209,1.9481775984527425e-18,3.674521965614061e-13,9.796819854448947e-14
466,0.06272137377584805,0.0004876204282960764,1.1147791789514386e-06,-0.002372899288204364,0.06250193302393801,0.0004888290057169137,-0.002416393969500579,1.9244957898238796e-18,3.561338625376588e-13,9.661033279067071e-14
467,0.06277502067774066,0.0004799878996725434,1.1133947549924334e-06,-0.002374356217206968,0.06256420942644486,0.00048107174368792804,-0.002418035629386579,1.9011416693447948e-18,3.4514350648183134e-13,9.523552549476241e-14
468,0.06282955987892744,0.0004724009677941031,1.1120232236752078e-06,-0.002374727313465416,0.06262739348968431,0.0004733587029154722,-0.0024185695204725147,1.878109688550141e-18,3.3447292578357517e-13,9.384537042575219e-14
469,0.06288496248566623,0.00046486140984522607,1.1106671212323581e-06,-0.00237402212705408,0.06269145231670147,0.00046569169182626344,-0.0024180050815473643,1.8553955094474252e-18,3.241144002991211e-13,9.244151311310625e-14
470,0.06294077836347785,0.00045737096434972,1.1093290024606952e-06,-0.002372250096026174,0.06275593183964355,0.00045807248573350156,-0.002416351651130776,1.8329937598590747e-18,3.140601177102816e-13,9.102549354875259e-14
471,0.06299656495667082,0.0004499334310016998,1.108011415769986e-06,-0.0023693995523670925,0.06282038563950491,0.00045050492684409893,-0.002413597474064614,1.8108996031587266e-18,3.043024961499188e-13,8.95988371761568e-14
472,0.06305230528577797,0.00044255253608329757,1.1067168782810866e-06,-0.0023655217901396267,0.06288479294331906,0.0004429927898109797,-0.0024097937702763756,1.7891082853546895e-18,2.948340993706254e-13,8.816303302375548e-14
473,0.06310756630017089,0.0004352277699156696,1.1054478511709165e-06,-0.0023605840134469816,0.06294871697608237,0.0004355356192753994,-0.0024049076833351666,1.767615343366555e-18,2.856477018824694e-13,8.671955506577452e-14
474,0.06316233684084357,0.00042796069454394445,1.1042067154722133e-06,-0.002354657671773248,0.06301214292242287,0.0004281350375986653,-0.0023990106163547524,1.746415761678941e-18,2.7673601258619345e-13,8.52697801722345e-14
475,0.06321639952748015,0.0004207569644212094,1.102995748524933e-06,-0.002347709842574857,0.06307484981215448,0.00042079676554744485,-0.0023920696151122855,1.7255056470654047e-18,2.6809211773511783e-13,8.381512348186155e-14
476,0.06326974621140508,0.00041361801783268475,1.1018171012716952e-06,-0.002339769863431565,0.06313682597134325,0.0004135223136732623,-0.0023841140006865456,1.7048801414210834e-18,2.597091027428452e-13,8.235692540905821e-14
477,0.06332195950711976,0.00040654321160287323,1.1006727765844686e-06,-0.002330866620515169,0.06319765055162177,0.000406311116928791,-0.002375172658369425,1.6845348814823924e-18,2.5158024926154826e-13,8.089651347290832e-14
478,0.06337324058369001,0.0003995380183969811,1.09956460880033e-06,-0.0023210081698204488,0.06325752131904931,0.00039916873183243703,-0.0023652536592910205,1.66446557777211e-18,2.4369887822580645e-13,7.943515404097923e-14
479,0.06342358431737273,0.00039260374943249815,1.0984942446340408e-06,-0.0023102308878777613,0.0633164298039434,0.0003920965589976694,-0.002354393411473935,1.6446684037163002e-18,2.3605858573517437e-13,7.79741297247681e-14
480,0.06347237925381492,0.00038574370529603785,1.0974631256221953e-06,-0.0022985261056021767,0.06337376126005323,0.0003850979937231449,-0.002342583293968238,1.6251382347919945e-18,2.2865291920131953e-13,7.651463567021302e-14
481,0.06352003072515236,0.00037895508203486696,1.0964724722451994e-06,-0.0022859215658768686,0.06342991777844259,0.0003781703318143698,-0.0023298511146617735,1.605872159374801e-18,2.2147569092530268e-13,7.505788351008839e-14
482,0.06356573453801499,0.0003722451361192598,1.0955232698549465e-06,-0.0022724325539305087,0.06348409197213054,0.0003713209342347104,-0.0023162122408229486,1.5868655841583649e-18,2.145207503851017e-13,7.36050276824905e-14
483,0.06360969813457888,0.00036561300813513323,1.0946162565233382e-06,-0.002258076127729834,0.0635364881336713,0.0003645490504472303,-0.0023016838295950416,1.5681145687702899e-18,2.0778206859100763e-13,7.215719435595887e-14
484,0.06365152915369672,0.0003590618196808826,1.0937519129138753e-06,-0.0022428690914145103,0.06358671079274814,0.0003578579149236408,-0.0022862828014674806,1.5496152388040341e-18,2.0125380737025027e-13,7.071550723168943e-14
485,0.0636908417976467,0.0003525926514600579,1.0929304542532327e-06,-0.0022268260186084367,0.06363437107936348,0.0003512487248146777,-0.002270023863557069,1.531363784606704e-18,1.9493016669201622e-13,6.928103616210816e-14
486,0.06372784833369467,0.0003462065572963285,1.0921518244764315e-06,-0.002209965212537642,0.0636796782218627,0.00034472265351134297,-0.0022529254696286665,1.5133568194232815e-18,1.8880552856674577e-13,6.785484866723592e-14
487,0.06376216852309133,0.00033990456500151566,1.0914156925848913e-06,-0.0021923007725076034,0.0637222489724551,0.0003382808510310389,-0.002235001886407996,1.4955897591305445e-18,1.8287424855541414e-13,6.643793689915266e-14
488,0.06379362407742548,0.0003336915890339839,1.0907214512542848e-06,-0.002173852457643021,0.063761902060194,0.00033192835616940874,-0.0022162730570900254,1.4780600530614258e-18,1.7713094830799513e-13,6.503132370037874e-14
489,0.06382242936215655,0.0003275646641499615,1.0900682176986653e-06,-0.0021546397264393894,0.06379884889127874,0.00032566232962418586,-0.0021967586405931615,1.4607636001031926e-18,1.71570285652837e-13,6.363598166030162e-14
490,0.0638482134330064,0.00032152862572684665,1.0894548367878293e-06,-0.002134679801288345,0.06383271558239619,0.0003194877337740517,-0.0021764760757226795,1.4436968971854735e-18,1.6618698262266442e-13,6.225284354660433e-14
491,0.06387099795862258,0.0003155843594904027,1.0888798863883743e-06,-0.0021139935086460604,0.0638635208805506,0.00031340558184850546,-0.0021554464209146136,1.4268564992084481e-18,1.6097592537111585e-13,6.088284062855458e-14
492,0.06389080444101754,0.0003097308060203337,1.0883416848886822e-06,-0.002092595583437731,0.06389128338091936,0.00030741494186748233,-0.0021336846581556075,1.410239017990485e-18,1.559320972948379e-13,5.952687950991905e-14
493,0.0639076542194043,0.00030397074997568424,1.0878383008450458e-06,-0.0020705082060522794,0.06391602152838674,0.0003015187252965043,-0.002111213229435797,1.3938411212366572e-18,1.5105052352405238e-13,5.818582189508061e-14
494,0.06392137760264054,0.0002983069256745645,1.0873675646699288e-06,-0.0020477436726097473,0.06393756274799597,0.00029571979205627273,-0.002088044706420582,1.3776596950946503e-18,1.4632641683836278e-13,5.686054151704158e-14
495,0.06393180782201144,0.0002927401174475441,1.0869270822685494e-06,-0.002024325503933626,0.06395573739607507,0.0002900190503104899,-0.002064202898777422,1.3616915103460916e-18,1.4175499346244832e-13,5.5551854664065263e-14
496,0.0639389703239773,0.00028726919923296383,1.0865142505113673e-06,-0.002000267392098472,0.06397056805168516,0.0002844154955045928,-0.002039701800032226,1.3459332310323507e-18,1.373315992452039e-13,5.4260569683944455e-14
497,0.06394251319679335,0.00028189683073590765,1.0861262744193013e-06,-0.0019755884824326016,0.06398169994231699,0.0002789119059815402,-0.0020145608688397886,1.330381422724256e-18,1.330516550689547e-13,5.298746699335636e-14
498,0.06394246601227335,0.00027662374761825597,1.085760185918222e-06,-0.0019503076290318451,0.06398915978512279,0.0002735091326463901,-0.0019887992837292457,1.3150339656773304e-18,1.2891073423507733e-13,5.173333101261039e-14
499,0.06393867101773656,0.0002714506710177116,1.0854128640149405e-06,-0.0019244415289118863,0.06399278697873448,0.0002682080079817704,-0.0019624340764573442,1.2998868947653868e-18,1.2490440268317728e-13,5.0498887627600726e-14
500,0.06393097319464514,0.0002663801715467595,1.0850810562262252e-06,-0.0018980047641510614,0.06399242366218336,0.00026301120956925784,-0.0019354801733269744,1.2849375577344039e-18,1.210283755067078e-13,4.928486759453617e-14
501,0.06391921695125242,0.0002614111647624637,1.084761401089561e-06,-0.0018710178319407856,0.0639879114082454,0.0002579177551114501,-0.0019079584243939002,1.2701831922853514e-18,1.1727875571120734e-13,4.8091795162105027e-14
502,0.06390342123163567,0.00025654667433918065,1.08445045157436e-06,-0.0018435031707674755,0.06397926633358637,0.00025293076519047213,-0.0018798916287915129,1.255620655881201e-18,1.1365278327740364e-13,4.691937712189376e-14
503,0.06388341756345217,0.00025178609142412027,1.0841446991998928e-06,-0.0018154797559616499,0.0639663171480422,0.0002480497222462625,-0.0018512991294153572,1.2412476088574165e-18,1.101481855809974e-13,4.576719695648742e-14
504,0.06385922375050743,0.0002471343176753619,1.0838405986669506e-06,-0.0017869754450424455,0.06394907884911553,0.00024327961327738862,-0.001822209157401834,1.2270610072804125e-18,1.0676259234770966e-13,4.4634789826360397e-14
505,0.06383104020226518,0.00024258887099679643,1.0835345928033862e-06,-0.0017580103625037622,0.06392774905380798,0.0002386180352816981,-0.0017926422160534617,1.2130581526179765e-18,1.0349375206467088e-13,4.35217319465841e-14
506,0.06379851859218744,0.00023815276653457178,1.0832231376217008e-06,-0.0017286061475837529,0.06390197665966113,0.00023406807600389297,-0.0017626203277585808,1.1992363893418679e-18,1.0033940026965413e-13,4.242758602850052e-14
507,0.0637618599469791,0.00023382752270753338,1.0829027272832288e-06,-0.0016987841114252111,0.06387195993706356,0.00022963131976466876,-0.0017321651903191293,1.1855933857307838e-18,9.729737048997393e-14,4.1351947979614595e-14
508,0.06372090134902492,0.0002296142736909174,1.082569918772385e-06,-0.001668567047614888,0.06383753323509,0.00022530895979246726,-0.0017012999866804785,1.1721260037132747e-18,9.436546126102289e-14,4.0294390902585134e-14
509,0.06367548264863256,0.00022551377706395547,1.0822213560750981e-06,-0.0016379756062166522,0.06379853369746251,0.00022110180576988912,-0.0016700457581840277,1.1588321347093118e-18,9.154156564868875e-14,3.925452005819815e-14
510,0.06362598370020751,0.0002215269585557015,1.0818537936703516e-06,-0.001607031916529579,0.06375533850273221,0.00021701082853006973,-0.001638425026579191,1.1457090110596248e-18,8.882355660949767e-14,3.8231924194180036e-14
511,0.06357188666714633,0.00021765455204386338,1.0814641191449694e-06,-0.0015757542054376055,0.0637074271734387,0.00021303680005837976,-0.0016064564116667066,1.1327545894438e-18,8.620941737251476e-14,3.722623154412878e-14
512,0.06351357047650927,0.00021389728100068895,1.0810493747461584e-06,-0.0015441639803764865,0.06365517603527587,0.00020918047499364747,-0.001574161813603962,1.1199661819579192e-18,8.369710071087412e-14,3.6237049537059395e-14
513,0.06345070033845387,0.0002102562126794307,1.0806067777014e-06,-0.0015122824245629245,0.063598247741212,0.00020544294492215795,-0.001541562807521812,1.107341413928003e-18,8.12846147398204e-14,3.5264001754774344e-14
514,0.06338329949145036,0.0002067320460751159,1.0801337391416224e-06,-0.0014801268758073277,0.0635366630215491,0.00020182492649745476,-0.0015086771217785572,1.0948779480475182e-18,7.897000059097899e-14,3.4306718481140275e-14
515,0.06331139100978933,0.0002033252945358473,1.0796278814733991e-06,-0.0014477179254100594,0.06347044249639504,0.00019832694426104107,-0.0014755257363546946,1.0825737408382332e-18,7.67513409806633e-14,3.336484055088465e-14
516,0.06323499779911297,0.0002000368140385632,1.0790870540638131e-06,-0.001415077604806496,0.06339960667624094,0.00019494985917636515,-0.0014421310690570606,1.0704260107090966e-18,7.46267229211616e-14,3.2438003261179304e-14
517,0.06315396831014142,0.0001968669249413335,1.0785093471093365e-06,-0.001382222385350084,0.06332400168077679,0.00019169399068621305,-0.001408509974924341,1.0584329143465756e-18,7.259430994926222e-14,3.152586788066666e-14
518,0.06306815350233991,0.0001938164636645421,1.0778931035829992e-06,-0.0013491737007482298,0.06324347620765121,0.0001885601687435095,-0.0013746842683510382,1.0465920047986607e-18,7.065223483715129e-14,3.0628075149605354e-14
519,0.06297775268553617,0.00019088573480376743,1.0772369291572543e-06,-0.0013159509329886587,0.06315822737914509,0.0001855486863156037,-0.0013406737087692444,1.0349014950582433e-18,6.879872159291572e-14,2.97442983955707e-14
520,0.06288244544581312,0.00018807521005937734,1.0765397000322586e-06,-0.0012825714503477987,0.063067932673045,0.00018265999874397156,-0.0013064960384809037,1.023359007617438e-18,6.703199750992409e-14,2.8874205420055105e-14
